LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry,BACKGROUND_TEMP,TEMP_DIFF,ML_FIRE_CLASS,LAT_GRID,LON_GRID,PERSISTENCE_DAYS,IS_PERSISTENT,FRP_LOG,IS_NIGHT,CONFIDENCE_NUM,FIRE_CLASS,PERSISTENCE_LEVEL
23.78004,85.57303,306.3,0.41,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,291.16,1.81,N,POINT (85.57303 23.78004),291.16,15.139999999999986,Other Thermal Anomaly,23.78,85.57,9,1,1.0331844833456545,1,1,Other Thermal Anomaly,Very High
23.69818,86.07716,306.66,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,288.24,1.16,N,POINT (86.07716 23.69818),288.24,18.420000000000016,Other Thermal Anomaly,23.7,86.08,7,1,0.7701082216960736,1,1,Other Thermal Anomaly,High
23.69482,86.07656,304.67,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,287.05,1.06,N,POINT (86.07656 23.69482),287.05,17.620000000000005,Agricultural Fire,23.69,86.08,2,0,0.7227059828014898,1,1,Agricultural Fire,Medium
23.6836,86.08253,305.52,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,289.31,1.86,N,POINT (86.08253 23.6836),289.31,16.20999999999998,Other Thermal Anomaly,23.68,86.08,13,1,1.0508216248317612,1,1,Other Thermal Anomaly,Very High
23.67966,86.08582,314.26,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,288.45,1.56,N,POINT (86.08582 23.67966),288.45,25.810000000000002,Other Thermal Anomaly,23.68,86.09,17,1,0.9400072584914712,1,1,Other Thermal Anomaly,Very High
23.67631,86.08523,309.55,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,288.01,1.56,N,POINT (86.08523 23.67631),288.01,21.54000000000002,Other Thermal Anomaly,23.68,86.09,17,1,0.9400072584914712,1,1,Other Thermal Anomaly,Very High
23.66844,86.09177,304.7,0.4,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,285.11,1.59,N,POINT (86.09177 23.66844),285.11,19.589999999999975,Other Thermal Anomaly,23.67,86.09,12,1,0.9516578757114464,1,1,Other Thermal Anomaly,Very High
23.74455,85.50565,311.94,0.41,0.37,2026-07-16,2002,SNPP,SNPP,n,2.0NRT,290.63,2.01,N,POINT (85.50565 23.74455),290.63,21.310000000000002,Other Thermal Anomaly,23.74,85.51,3,1,1.1019400787607843,1,1,Other Thermal Anomaly,Medium
12.65199,77.9026,303.64,0.5,0.49,2026-07-16,2004,SNPP,SNPP,n,2.0NRT,288.89,0.62,N,POINT (77.9026 12.65199),288.89,14.75,Other Thermal Anomaly,12.65,77.9,1,0,0.4824261492442927,1,1,Other Thermal Anomaly,Low
10.61666,77.4189,304.75,0.51,0.49,2026-07-16,2004,SNPP,SNPP,n,2.0NRT,292.63,0.78,N,POINT (77.4189 10.61666),292.63,12.120000000000005,Other Thermal Anomaly,10.62,77.42,10,1,0.5766133643039938,1,1,Other Thermal Anomaly,Very High
10.61697,77.42113,303.75,0.51,0.49,2026-07-16,2004,SNPP,SNPP,n,2.0NRT,292.33,0.69,N,POINT (77.42113 10.61697),292.33,11.420000000000016,Other Thermal Anomaly,10.62,77.42,10,1,0.5247285289349821,1,1,Other Thermal Anomaly,Very High
12.74498,77.61798,316.79,0.53,0.5,2026-07-16,2004,SNPP,SNPP,n,2.0NRT,287.43,2.67,N,POINT (77.61798 12.74498),287.43,29.360000000000014,Other Thermal Anomaly,12.74,77.62,5,1,1.3001916620664788,1,1,Other Thermal Anomaly,High
12.64747,77.9019,303.14,0.5,0.49,2026-07-16,2004,SNPP,SNPP,n,2.0NRT,288.41,0.62,N,POINT (77.9019 12.64747),288.41,14.729999999999961,Other Thermal Anomaly,12.65,77.9,1,0,0.4824261492442927,1,1,Other Thermal Anomaly,Low
9.22601,77.29424,317.14,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,292.5,4.91,N,POINT (77.29424 9.22601),292.5,24.639999999999986,Agricultural Fire,9.23,77.29,1,0,1.776645831418007,1,1,Agricultural Fire,Low
9.23141,77.29986,341.62,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,296.21,5.88,N,POINT (77.29986 9.23141),296.21,45.410000000000025,Agricultural Fire,9.23,77.3,1,0,1.9286186519452522,1,1,Agricultural Fire,Low
9.22738,77.29577,343.01,0.5,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.08,8.03,N,POINT (77.29577 9.22738),294.08,48.93000000000001,Agricultural Fire,9.23,77.3,1,0,2.200552367428894,1,1,Agricultural Fire,Low
9.22687,77.2995,334.82,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,295.09,5.88,N,POINT (77.2995 9.22687),295.09,39.73000000000002,Agricultural Fire,9.23,77.3,1,0,1.9286186519452522,1,1,Agricultural Fire,Low
9.22636,77.30325,326.44,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,296.25,5.88,N,POINT (77.30325 9.22636),296.25,30.189999999999998,Agricultural Fire,9.23,77.3,1,0,1.9286186519452522,1,1,Agricultural Fire,Low
9.22585,77.30701,340.16,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,297.25,9.13,N,POINT (77.30701 9.22585),297.25,42.910000000000025,Agricultural Fire,9.23,77.31,1,0,2.315501318260592,1,1,Agricultural Fire,Low
9.23003,77.29824,336.37,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,295.21,10.08,N,POINT (77.29824 9.23003),295.21,41.160000000000025,Agricultural Fire,9.23,77.3,1,0,2.405141681319138,1,1,Agricultural Fire,Low
9.22949,77.30202,343.84,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,297.62,11.29,N,POINT (77.30202 9.22949),297.62,46.21999999999997,Agricultural Fire,9.23,77.3,1,0,2.5087859235779435,1,1,Agricultural Fire,Low
9.2284,77.30962,317.95,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,295.49,3.69,N,POINT (77.30962 9.2284),295.49,22.45999999999998,Agricultural Fire,9.23,77.31,1,0,1.5454325824581878,1,1,Agricultural Fire,Low
9.22548,77.29791,320.69,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,293.58,4.91,N,POINT (77.29791 9.22548),293.58,27.110000000000014,Agricultural Fire,9.23,77.3,1,0,1.776645831418007,1,1,Agricultural Fire,Low
9.22388,77.30915,334.41,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,296.34,5.86,N,POINT (77.30915 9.22388),296.34,38.07000000000005,Agricultural Fire,9.22,77.31,1,0,1.925707441737794,1,1,Agricultural Fire,Low
9.22495,77.30166,314.59,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.59,3.48,N,POINT (77.30166 9.22495),294.59,20.0,Agricultural Fire,9.22,77.3,1,0,1.4996230464268938,1,1,Agricultural Fire,Low
9.22442,77.3054,305.17,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.84,3.48,N,POINT (77.3054 9.22442),294.84,10.330000000000041,Agricultural Fire,9.22,77.31,1,0,1.4996230464268938,1,1,Agricultural Fire,Low
9.22094,77.29756,340.33,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,295.36,4.91,N,POINT (77.29756 9.22094),295.36,44.96999999999997,Agricultural Fire,9.22,77.3,1,0,1.776645831418007,1,1,Agricultural Fire,Low
9.22041,77.30135,336.54,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.89,3.48,N,POINT (77.30135 9.22041),294.89,41.650000000000034,Agricultural Fire,9.22,77.3,1,0,1.4996230464268938,1,1,Agricultural Fire,Low
9.2169,77.29372,355.87,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,297.0,10.01,N,POINT (77.29372 9.2169),297.0,58.870000000000005,Agricultural Fire,9.22,77.29,1,0,2.3988039507345884,1,1,Agricultural Fire,Low
9.21739,77.29026,314.83,0.5,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,291.83,5.83,N,POINT (77.29026 9.21739),291.83,23.0,Agricultural Fire,9.22,77.29,1,0,1.9213246735826988,1,1,Agricultural Fire,Low
9.21237,77.29327,337.01,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,292.34,10.01,N,POINT (77.29327 9.21237),292.34,44.670000000000016,Agricultural Fire,9.21,77.29,1,0,2.3988039507345884,1,1,Agricultural Fire,Low
9.21132,77.30069,327.78,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.55,3.07,N,POINT (77.30069 9.21132),294.55,33.22999999999996,Agricultural Fire,9.21,77.3,1,0,1.4036429994545037,1,1,Agricultural Fire,Low
9.21078,77.30449,308.51,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.37,3.07,N,POINT (77.30449 9.21078),294.37,14.139999999999986,Agricultural Fire,9.21,77.3,1,0,1.4036429994545037,1,1,Agricultural Fire,Low
9.20743,77.29573,338.59,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,294.49,19.3,N,POINT (77.29573 9.20743),294.49,44.099999999999966,Agricultural Fire,9.21,77.3,1,0,3.0106208860477417,1,1,Agricultural Fire,Low
9.20688,77.29968,342.92,0.49,0.49,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,299.36,24.73,N,POINT (77.29968 9.20688),299.36,43.56,Agricultural Fire,9.21,77.3,1,0,3.2476576262936527,1,1,Agricultural Fire,Low
8.85129,78.13445,306.35,0.43,0.46,2026-07-16,2006,SNPP,SNPP,n,2.0NRT,295.13,1.15,N,POINT (78.13445 8.85129),295.13,11.220000000000027,Agricultural Fire,8.85,78.13,1,0,0.7654678421395714,1,1,Agricultural Fire,Low
29.91152,74.95273,308.99,0.4,0.6,2026-07-16,2140,SNPP,SNPP,n,2.0NRT,275.47,1.13,N,POINT (74.95273 29.91152),275.47,33.51999999999998,Other Thermal Anomaly,29.91,74.95,8,1,0.7561219797213337,1,1,Other Thermal Anomaly,Very High
29.91254,74.94865,307.27,0.4,0.6,2026-07-16,2140,SNPP,SNPP,n,2.0NRT,275.9,1.13,N,POINT (74.94865 29.91254),275.9,31.370000000000005,Other Thermal Anomaly,29.91,74.95,8,1,0.7561219797213337,1,1,Other Thermal Anomaly,Very High
23.49761,68.57831,311.02,0.45,0.47,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,291.92,2.17,N,POINT (68.57831 23.49761),291.92,19.099999999999966,Other Thermal Anomaly,23.5,68.58,4,1,1.1537315878891892,1,1,Other Thermal Anomaly,High
21.10709,72.6437,322.37,0.45,0.63,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,287.06,3.84,N,POINT (72.6437 21.10709),287.06,35.31,Forest / Wildlife Fire,21.11,72.64,16,1,1.5769147207285403,1,1,Forest / Wildlife Fire,Very High
21.10608,72.64803,301.89,0.45,0.63,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,286.5,2.0,N,POINT (72.64803 21.10608),286.5,15.389999999999986,Other Thermal Anomaly,21.11,72.65,26,1,1.0986122886681098,1,1,Other Thermal Anomaly,Very High
21.10338,72.63354,301.36,0.45,0.63,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,286.04,1.02,N,POINT (72.63354 21.10338),286.04,15.319999999999993,Other Thermal Anomaly,21.1,72.63,12,1,0.7030975114131134,1,1,Other Thermal Anomaly,Very High
21.108,72.64435,321.54,0.45,0.63,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,286.59,2.96,N,POINT (72.64435 21.108),286.59,34.950000000000045,Other Thermal Anomaly,21.11,72.64,16,1,1.3762440252663892,1,1,Other Thermal Anomaly,Very High
21.10423,72.63415,302.71,0.45,0.63,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,285.9,0.68,N,POINT (72.63415 21.10423),285.9,16.810000000000002,Other Thermal Anomaly,21.1,72.63,12,1,0.5187937934151675,1,1,Other Thermal Anomaly,Very High
24.81998,73.09123,302.0,0.4,0.6,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,284.42,0.59,N,POINT (73.09123 24.81998),284.42,17.579999999999984,Other Thermal Anomaly,24.82,73.09,9,1,0.4637340162321401,1,1,Other Thermal Anomaly,Very High
24.69148,73.0022,301.59,0.4,0.6,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,285.79,0.71,N,POINT (73.0022 24.69148),285.79,15.799999999999955,Other Thermal Anomaly,24.69,73.0,12,1,0.5364933705145685,1,1,Other Thermal Anomaly,Very High
24.82027,73.09111,301.9,0.4,0.6,2026-07-16,2142,SNPP,SNPP,n,2.0NRT,284.57,0.78,N,POINT (73.09111 24.82027),284.57,17.329999999999984,Other Thermal Anomaly,24.82,73.09,9,1,0.5766133643039938,1,1,Other Thermal Anomaly,Very High
14.07253,79.13901,351.6,0.79,0.78,2026-07-17,0712,SNPP,SNPP,n,2.0NRT,277.97,14.56,D,POINT (79.13901 14.07253),277.97,73.63,Agricultural Fire,14.07,79.14,1,0,2.7447035187502458,0,1,Agricultural Fire,Low
14.07075,79.14064,331.93,0.79,0.78,2026-07-17,0712,SNPP,SNPP,n,2.0NRT,277.88,5.58,D,POINT (79.14064 14.07075),277.88,54.05000000000001,Agricultural Fire,14.07,79.14,1,0,1.884034745337226,0,1,Agricultural Fire,Low
14.07788,79.13882,334.86,0.79,0.78,2026-07-17,0712,SNPP,SNPP,n,2.0NRT,277.88,9.84,D,POINT (79.13882 14.07788),277.88,56.98000000000002,Agricultural Fire,14.08,79.14,1,0,2.3832429960115,0,1,Agricultural Fire,Low
14.26584,77.57398,335.87,0.36,0.58,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,290.22,2.6,D,POINT (77.57398 14.26584),290.22,45.64999999999998,Agricultural Fire,14.27,77.57,1,0,1.2809338454620642,0,1,Agricultural Fire,Low
14.30805,77.44221,347.63,0.36,0.57,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,291.53,4.07,D,POINT (77.44221 14.30805),291.53,56.10000000000002,Agricultural Fire,14.31,77.44,1,0,1.623340817603092,0,1,Agricultural Fire,Low
14.30766,77.43884,336.21,0.36,0.57,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,291.58,4.07,D,POINT (77.43884 14.30766),291.58,44.629999999999995,Agricultural Fire,14.31,77.44,1,0,1.623340817603092,0,1,Agricultural Fire,Low
14.34069,77.21999,337.68,0.35,0.56,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,291.03,5.26,D,POINT (77.21999 14.34069),291.03,46.650000000000034,Agricultural Fire,14.34,77.22,1,0,1.8341801851120072,0,1,Agricultural Fire,Low
14.34031,77.21676,333.11,0.35,0.56,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,291.18,3.96,D,POINT (77.21676 14.34031),291.18,41.93000000000001,Agricultural Fire,14.34,77.22,1,0,1.601405740736836,0,1,Agricultural Fire,Low
9.49787,78.58649,354.65,0.37,0.58,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,292.19,5.65,D,POINT (78.58649 9.49787),292.19,62.45999999999998,Forest / Wildlife Fire,9.5,78.59,3,1,1.8946168546677629,0,1,Forest / Wildlife Fire,Medium
9.44871,78.6729,330.29,0.37,0.58,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,288.27,2.87,D,POINT (78.6729 9.44871),288.27,42.02000000000004,Agricultural Fire,9.45,78.67,1,0,1.3532545070416904,0,1,Agricultural Fire,Low
13.86944,77.54027,339.09,0.36,0.57,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,290.74,3.46,D,POINT (77.54027 13.86944),290.74,48.349999999999966,Agricultural Fire,13.87,77.54,1,0,1.4951487660319727,0,1,Agricultural Fire,Low
13.87338,77.54034,343.44,0.36,0.57,2026-07-17,0852,SNPP,SNPP,n,2.0NRT,290.2,3.79,D,POINT (77.54034 13.87338),290.2,53.24000000000001,Agricultural Fire,13.87,77.54,1,0,1.5665304114228238,0,1,Agricultural Fire,Low
15.71394,76.64983,337.18,0.33,0.55,2026-07-17,0854,SNPP,SNPP,n,2.0NRT,284.71,2.48,D,POINT (76.64983 15.71394),284.71,52.47000000000003,Agricultural Fire,15.71,76.65,1,0,1.247032293786383,0,1,Agricultural Fire,Low
23.26372,68.74909,337.5,0.43,0.38,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,300.36,3.81,D,POINT (68.74909 23.26372),300.36,37.139999999999986,Agricultural Fire,23.26,68.75,1,0,1.57069708411767,0,1,Agricultural Fire,Low
23.51279,69.26447,335.29,0.45,0.39,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,300.24,3.39,D,POINT (69.26447 23.51279),300.24,35.05000000000001,Agricultural Fire,23.51,69.26,2,0,1.4793292270870801,0,1,Agricultural Fire,Medium
23.45962,68.87083,336.65,0.44,0.38,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,296.17,3.22,D,POINT (68.87083 23.45962),296.17,40.47999999999996,Agricultural Fire,23.46,68.87,1,0,1.4398351280479207,0,1,Agricultural Fire,Low
23.45904,68.86655,337.04,0.44,0.38,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,298.63,3.22,D,POINT (68.86655 23.45904),298.63,38.410000000000025,Agricultural Fire,23.46,68.87,1,0,1.4398351280479207,0,1,Agricultural Fire,Low
27.05102,70.78933,347.37,0.39,0.44,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,305.0,6.5,D,POINT (70.78933 27.05102),305.0,42.370000000000005,Agricultural Fire,27.05,70.79,1,0,2.0149030205422647,0,1,Agricultural Fire,Low
27.05003,70.78942,346.03,0.4,0.44,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,304.77,6.05,D,POINT (70.78942 27.05003),304.77,41.25999999999999,Agricultural Fire,27.05,70.79,1,0,1.9530276168241774,0,1,Agricultural Fire,Low
27.43947,70.62661,339.11,0.39,0.44,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,302.78,3.36,D,POINT (70.62661 27.43947),302.78,36.33000000000004,Agricultural Fire,27.44,70.63,1,0,1.4724720573609429,0,1,Agricultural Fire,Low
27.44399,70.63004,352.02,0.39,0.44,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,306.33,41.69,D,POINT (70.63004 27.44399),306.33,45.69,Agricultural Fire,27.44,70.63,1,0,3.7539647007698704,0,1,Agricultural Fire,Low
27.44353,70.62605,351.46,0.39,0.44,2026-07-17,0856,SNPP,SNPP,n,2.0NRT,304.66,27.15,D,POINT (70.62605 27.44353),304.66,46.799999999999955,Agricultural Fire,27.44,70.63,1,0,3.3375473545856993,0,1,Agricultural Fire,Low
31.033,75.35883,335.21,0.41,0.6,2026-07-17,0858,SNPP,SNPP,n,2.0NRT,294.22,3.6,D,POINT (75.35883 31.033),294.22,40.98999999999995,Agricultural Fire,31.03,75.36,1,0,1.5260563034950492,0,1,Agricultural Fire,Low
31.44362,75.31084,332.71,0.41,0.61,2026-07-17,0858,SNPP,SNPP,n,2.0NRT,291.66,3.57,D,POINT (75.31084 31.44362),291.66,41.049999999999955,Agricultural Fire,31.44,75.31,1,0,1.5195132049061133,0,1,Agricultural Fire,Low
22.05614,88.12135,318.54,0.47,0.4,2026-07-17,1942,SNPP,SNPP,n,2.0NRT,290.53,3.48,N,POINT (88.12135 22.05614),290.53,28.010000000000048,Forest / Wildlife Fire,22.06,88.12,6,1,1.4996230464268938,1,1,Forest / Wildlife Fire,High
22.05552,88.12594,309.49,0.47,0.4,2026-07-17,1942,SNPP,SNPP,n,2.0NRT,291.08,4.07,N,POINT (88.12594 22.05552),291.08,18.410000000000025,Forest / Wildlife Fire,22.06,88.13,4,1,1.623340817603092,1,1,Forest / Wildlife Fire,High
22.05131,88.10178,306.16,0.48,0.4,2026-07-17,1942,SNPP,SNPP,n,2.0NRT,289.89,2.91,N,POINT (88.10178 22.05131),289.89,16.27000000000004,Agricultural Fire,22.05,88.1,1,0,1.3635373739972745,1,1,Agricultural Fire,Low
22.93179,69.69843,310.38,0.45,0.39,2026-07-17,2125,SNPP,SNPP,n,2.0NRT,287.85,1.95,N,POINT (69.69843 22.93179),287.85,22.529999999999973,Other Thermal Anomaly,22.93,69.7,16,1,1.0818051703517284,1,1,Other Thermal Anomaly,Very High
9.77024,78.26685,336.76,0.52,0.42,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,303.04,3.17,D,POINT (78.26685 9.77024),303.04,33.71999999999997,Agricultural Fire,9.77,78.27,2,0,1.4279160358107101,0,1,Agricultural Fire,Medium
8.41504,77.55648,336.91,0.46,0.39,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,298.21,3.74,D,POINT (77.55648 8.41504),298.21,38.700000000000045,Agricultural Fire,8.42,77.56,1,0,1.556037135706985,0,1,Agricultural Fire,Low
8.60271,78.00349,332.04,0.49,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,299.97,3.68,D,POINT (78.00349 8.60271),299.97,32.06999999999999,Agricultural Fire,8.6,78.0,1,0,1.5432981099295553,0,1,Agricultural Fire,Low
8.75135,78.10223,336.47,0.5,0.41,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,302.0,3.56,D,POINT (78.10223 8.75135),302.0,34.47000000000003,Agricultural Fire,8.75,78.1,1,0,1.5173226235262949,0,1,Agricultural Fire,Low
8.7272,77.83305,335.64,0.48,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,301.61,3.27,D,POINT (77.83305 8.7272),301.61,34.02999999999997,Agricultural Fire,8.73,77.83,1,0,1.451613827240533,0,1,Agricultural Fire,Low
8.76945,77.71753,346.75,0.47,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,303.33,12.57,D,POINT (77.71753 8.76945),303.33,43.420000000000016,Agricultural Fire,8.77,77.72,1,0,2.6078614738467776,0,1,Agricultural Fire,Low
8.85127,78.02077,349.22,0.49,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.6,7.3,D,POINT (78.02077 8.85127),304.6,44.620000000000005,Agricultural Fire,8.85,78.02,1,0,2.1162555148025524,0,1,Agricultural Fire,Low
8.81735,77.38127,330.68,0.46,0.39,2026-07-18,0833,SNPP,SNPP,l,2.0NRT,302.42,2.26,D,POINT (77.38127 8.81735),302.42,28.25999999999999,Agricultural Fire,8.82,77.38,1,0,1.1817271953786161,0,0,Agricultural Fire,Low
9.07585,77.97345,337.24,0.49,0.41,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,302.25,3.65,D,POINT (77.97345 9.07585),302.25,34.99000000000001,Agricultural Fire,9.08,77.97,1,0,1.536867219599265,0,1,Agricultural Fire,Low
9.18129,78.39294,332.93,0.52,0.42,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,300.78,3.52,D,POINT (78.39294 9.18129),300.78,32.150000000000034,Agricultural Fire,9.18,78.39,1,0,1.5085119938441398,0,1,Agricultural Fire,Low
9.10011,77.43537,345.34,0.46,0.39,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.88,4.78,D,POINT (77.43537 9.10011),304.88,40.45999999999998,Agricultural Fire,9.1,77.44,1,0,1.7544036826842861,0,1,Agricultural Fire,Low
9.09949,77.43114,344.2,0.46,0.39,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,303.91,4.22,D,POINT (77.43114 9.09949),303.91,40.289999999999964,Agricultural Fire,9.1,77.43,1,0,1.6524974018945473,0,1,Agricultural Fire,Low
9.10375,77.43484,343.4,0.46,0.39,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.02,4.78,D,POINT (77.43484 9.10375),304.02,39.379999999999995,Agricultural Fire,9.1,77.43,1,0,1.7544036826842861,0,1,Agricultural Fire,Low
9.10434,77.43622,338.56,0.46,0.39,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,303.3,2.62,D,POINT (77.43622 9.10434),303.3,35.25999999999999,Agricultural Fire,9.1,77.44,1,0,1.2864740258376797,0,1,Agricultural Fire,Low
9.22678,77.82117,336.25,0.49,0.4,2026-07-18,0833,SNPP,SNPP,l,2.0NRT,306.65,4.04,D,POINT (77.82117 9.22678),306.65,29.600000000000023,Agricultural Fire,9.23,77.82,1,0,1.6174060820832772,0,0,Agricultural Fire,Low
9.24749,77.63526,335.0,0.48,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.12,3.18,D,POINT (77.63526 9.24749),304.12,30.879999999999995,Agricultural Fire,9.25,77.64,1,0,1.430311246536665,0,1,Agricultural Fire,Low
9.33055,77.82093,339.33,0.49,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.29,4.66,D,POINT (77.82093 9.33055),304.29,35.039999999999964,Agricultural Fire,9.33,77.82,1,0,1.7334238922150915,0,1,Agricultural Fire,Low
9.34908,77.92345,339.14,0.49,0.41,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,303.91,2.76,D,POINT (77.92345 9.34908),303.91,35.22999999999996,Agricultural Fire,9.35,77.92,1,0,1.324418957401803,0,1,Agricultural Fire,Low
9.39126,77.83606,342.73,0.49,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,304.69,7.39,D,POINT (77.83606 9.39126),304.69,38.04000000000002,Agricultural Fire,9.39,77.84,1,0,2.127040520479115,0,1,Agricultural Fire,Low
9.52307,78.33055,335.81,0.52,0.42,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,299.01,6.77,D,POINT (78.33055 9.52307),299.01,36.80000000000001,Agricultural Fire,9.52,78.33,1,0,2.050270164379556,0,1,Agricultural Fire,Low
9.49893,77.64961,337.32,0.48,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,300.76,6.46,D,POINT (77.64961 9.49893),300.76,36.56,Agricultural Fire,9.5,77.65,1,0,2.0095554142156695,0,1,Agricultural Fire,Low
9.50262,77.64908,335.52,0.48,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,300.42,3.39,D,POINT (77.64908 9.50262),300.42,35.099999999999966,Agricultural Fire,9.5,77.65,1,0,1.4793292270870801,0,1,Agricultural Fire,Low
9.50631,77.64854,334.67,0.48,0.4,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,298.65,3.39,D,POINT (77.64854 9.50631),298.65,36.02000000000004,Agricultural Fire,9.51,77.65,1,0,1.4793292270870801,0,1,Agricultural Fire,Low
9.79812,78.32645,342.8,0.53,0.42,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,301.23,10.67,D,POINT (78.32645 9.79812),301.23,41.56999999999999,Agricultural Fire,9.8,78.33,2,0,2.4570214462984645,0,1,Agricultural Fire,Medium
9.80198,78.3259,341.16,0.53,0.42,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,300.07,10.67,D,POINT (78.3259 9.80198),300.07,41.09000000000003,Agricultural Fire,9.8,78.33,2,0,2.4570214462984645,0,1,Agricultural Fire,Medium
9.83753,77.86456,348.06,0.5,0.41,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,302.22,6.64,D,POINT (77.86456 9.83753),302.22,45.839999999999975,Agricultural Fire,9.84,77.86,1,0,2.033397603178429,0,1,Agricultural Fire,Low
10.04642,78.67165,331.53,0.55,0.43,2026-07-18,0833,SNPP,SNPP,n,2.0NRT,297.79,3.35,D,POINT (78.67165 10.04642),297.79,33.73999999999995,Agricultural Fire,10.05,78.67,1,0,1.4701758451005926,0,1,Agricultural Fire,Low
